,GPPractice,depression,alzheimers,blood pressure,hypertension,diabeties,cardiovascular disease,insomnia,addiction,social anxiety,NumberOfPaidItems,loneliness,Date,HBT,Postcode,pcstrip
24059,77055,678,49,709,714,115,489,36,8,5,9781,2089,202209,S08000024,EH19 2ET,EH19 2ET
24060,77074,435,21,421,423,71,288,22,5,0,6120,1265,202209,S08000024,EH19 2ET,EH19 2ET
24061,77074,435,21,421,423,71,288,22,5,0,6120,1265,202209,S08000024,EH19 2ET,EH19 2ET
24062,77074,435,21,421,423,71,288,22,5,0,6120,1265,202209,S08000024,EH19 2ET,EH19 2ET
24063,77093,545,28,692,699,116,499,36,12,4,8398,1935,202209,S08000024,EH25 9NT,EH25 9NT
24064,77093,545,28,692,699,116,499,36,12,4,8398,1935,202209,S08000024,EH25 9NT,EH25 9NT
24065,77093,545,28,692,699,116,499,36,12,4,8398,1935,202209,S08000024,EH25 9NT,EH25 9NT
24066,77106,1582,63,1234,1244,287,892,54,22,6,19734,4144,202209,S08000024,EH22 4AA,EH22 4AA
24067,77106,1582,63,1234,1244,287,892,54,22,6,19734,4144,202209,S08000024,EH22 4AA,EH22 4AA
24068,77106,1582,63,1234,1244,287,892,54,22,6,19734,4144,202209,S08000024,EH22 4AA,EH22 4AA
24069,77111,792,36,1184,1190,157,651,32,6,6,12300,2864,202209,S08000024,EH26 8LF,EH26 8LF
24070,77111,792,36,1184,1190,157,651,32,6,6,12300,2864,202209,S08000024,EH26 8LF,EH26 8LF
24071,77111,792,36,1184,1190,157,651,32,6,6,12300,2864,202209,S08000024,EH26 8LF,EH26 8LF
24072,77125,452,9,512,515,79,359,41,2,4,6757,1457,202209,S08000024,EH37 5PP,EH37 5PP
24073,77125,452,9,512,515,79,359,41,2,4,6757,1457,202209,S08000024,EH37 5PP,EH37 5PP
24074,77125,452,9,512,515,79,359,41,2,4,6757,1457,202209,S08000024,EH37 5PP,EH37 5PP
24075,77159,867,34,794,800,180,675,30,18,2,11597,2604,202209,S08000024,EH23 4TP,EH23 4TP
24076,77159,867,34,794,800,180,675,30,18,2,11597,2604,202209,S08000024,EH23 4TP,EH23 4TP
24077,77159,867,34,794,800,180,675,30,18,2,11597,2604,202209,S08000024,EH23 4TP,EH23 4TP
24078,77197,852,21,977,981,194,706,36,9,3,11704,2799,202209,S08000024,EH22 1AP,EH22 1AP
24079,77197,852,21,977,981,194,706,36,9,3,11704,2799,202209,S08000024,EH22 1AP,EH22 1AP
24080,77197,852,21,977,981,194,706,36,9,3,11704,2799,202209,S08000024,EH22 1AP,EH22 1AP
24081,77200,331,11,391,394,61,254,11,3,1,4858,1065,202209,S08000024,EH22 1LX,EH22 1LX
24082,77200,331,11,391,394,61,254,11,3,1,4858,1065,202209,S08000024,EH22 1LX,EH22 1LX
24083,77200,331,11,391,394,61,254,11,3,1,4858,1065,202209,S08000024,EH22 1LX,EH22 1LX
24084,77271,689,21,731,742,122,523,39,3,2,10001,2139,202209,S08000024,EH19 2ET,EH19 2ET
24085,77271,689,21,731,742,122,523,39,3,2,10001,2139,202209,S08000024,EH19 2ET,EH19 2ET
24086,77271,689,21,731,742,122,523,39,3,2,10001,2139,202209,S08000024,EH19 2ET,EH19 2ET
24087,77286,603,22,566,567,105,453,13,9,1,7942,1772,202209,S08000024,EH20 9LA,EH20 9LA
24088,77286,603,22,566,567,105,453,13,9,1,7942,1772,202209,S08000024,EH20 9LA,EH20 9LA
24089,77286,603,22,566,567,105,453,13,9,1,7942,1772,202209,S08000024,EH20 9LA,EH20 9LA
24090,78010,1404,10,1137,1151,254,868,89,5,7,16378,3781,202209,S08000024,EH54 8PY,EH54 8PY
24091,78010,1404,10,1137,1151,254,868,89,5,7,16378,3781,202209,S08000024,EH54 8PY,EH54 8PY
24092,78010,1404,10,1137,1151,254,868,89,5,7,16378,3781,202209,S08000024,EH54 8PY,EH54 8PY
24093,78024,984,17,1010,1025,209,801,37,7,2,13344,3080,202209,S08000024,EH53 0EW,EH53 0EW
24094,78024,984,17,1010,1025,209,801,37,7,2,13344,3080,202209,S08000024,EH53 0EW,EH53 0EW
24095,78024,984,17,1010,1025,209,801,37,7,2,13344,3080,202209,S08000024,EH53 0EW,EH53 0EW
24096,78062,815,22,668,670,130,469,25,11,3,9704,2142,202209,S08000024,EH52 5LH,EH52 5LH
24097,78062,815,22,668,670,130,469,25,11,3,9704,2142,202209,S08000024,EH52 5LH,EH52 5LH
24098,78062,815,22,668,670,130,469,25,11,3,9704,2142,202209,S08000024,EH52 5LH,EH52 5LH
24099,78077,704,24,765,774,139,498,50,8,1,10353,2197,202209,S08000024,EH48 2SS,EH48 2SS
24100,78077,704,24,765,774,139,498,50,8,1,10353,2197,202209,S08000024,EH48 2SS,EH48 2SS
24101,78077,704,24,765,774,139,498,50,8,1,10353,2197,202209,S08000024,EH48 2SS,EH48 2SS
24102,78109,460,9,367,371,72,332,25,2,3,6154,1271,202209,S08000024,EH47 9JD,EH47 9JD
24103,78109,460,9,367,371,72,332,25,2,3,6154,1271,202209,S08000024,EH47 9JD,EH47 9JD
24104,78113,620,25,634,640,104,477,15,7,3,8512,1888,202209,S08000024,EH52 5LH,EH52 5LH
24105,78113,620,25,634,640,104,477,15,7,3,8512,1888,202209,S08000024,EH52 5LH,EH52 5LH
24106,78113,620,25,634,640,104,477,15,7,3,8512,1888,202209,S08000024,EH52 5LH,EH52 5LH
24107,78128,702,20,646,655,125,519,19,4,2,9165,2044,202209,S08000024,EH48 2SS,EH48 2SS
24108,78128,702,20,646,655,125,519,19,4,2,9165,2044,202209,S08000024,EH48 2SS,EH48 2SS
24109,78128,702,20,646,655,125,519,19,4,2,9165,2044,202209,S08000024,EH48 2SS,EH48 2SS
24110,78132,793,9,748,755,160,492,74,4,7,9897,2287,202209,S08000024,EH48 2SS,EH48 2SS
24111,78132,793,9,748,755,160,492,74,4,7,9897,2287,202209,S08000024,EH48 2SS,EH48 2SS
24112,78132,793,9,748,755,160,492,74,4,7,9897,2287,202209,S08000024,EH48 2SS,EH48 2SS
24113,78147,1092,25,1127,1134,223,839,50,8,4,15378,3371,202209,S08000024,EH55 8EJ,EH55 8EJ
24114,78147,1092,25,1127,1134,223,839,50,8,4,15378,3371,202209,S08000024,EH55 8EJ,EH55 8EJ
24115,78147,1092,25,1127,1134,223,839,50,8,4,15378,3371,202209,S08000024,EH55 8EJ,EH55 8EJ
24116,78166,1272,50,1522,1533,177,1113,77,9,11,17847,4231,202209,S08000024,EH49 7ER,EH49 7ER
24117,78166,1272,50,1522,1533,177,1113,77,9,11,17847,4231,202209,S08000024,EH49 7ER,EH49 7ER
24118,78166,1272,50,1522,1533,177,1113,77,9,11,17847,4231,202209,S08000024,EH49 7ER,EH49 7ER
24119,78171,802,25,1041,1045,128,703,72,6,12,12571,2781,202209,S08000024,EH30 9HA,EH30 9HA
24120,78171,802,25,1041,1045,128,703,72,6,12,12571,2781,202209,S08000024,EH30 9HA,EH30 9HA
24121,78171,802,25,1041,1045,128,703,72,6,12,12571,2781,202209,S08000024,EH30 9HA,EH30 9HA
24122,78185,6,0,25,25,3,11,0,0,0,119,45,202209,S08000024,EH48 3SS,EH48 3SS
24123,78190,1145,49,1364,1381,249,911,43,4,9,18718,3782,202209,S08000024,EH47 0SD,EH47 0SD
24124,78190,1145,49,1364,1381,249,911,43,4,9,18718,3782,202209,S08000024,EH47 0SD,EH47 0SD
24125,78190,1145,49,1364,1381,249,911,43,4,9,18718,3782,202209,S08000024,EH47 0SD,EH47 0SD
24126,78241,1842,39,1474,1492,309,1114,120,5,9,24281,4921,202209,S08000024,EH48 3QB,EH48 3QB
24127,78241,1842,39,1474,1492,309,1114,120,5,9,24281,4921,202209,S08000024,EH48 3QB,EH48 3QB
24128,78241,1842,39,1474,1492,309,1114,120,5,9,24281,4921,202209,S08000024,EH48 3QB,EH48 3QB
24129,78255,1421,27,952,959,237,776,69,13,6,17695,3502,202209,S08000024,EH54 6TP,EH54 6TP
24130,78255,1421,27,952,959,237,776,69,13,6,17695,3502,202209,S08000024,EH54 6TP,EH54 6TP
24131,78255,1421,27,952,959,237,776,69,13,6,17695,3502,202209,S08000024,EH54 6TP,EH54 6TP
24132,78260,1160,35,926,928,204,727,79,28,5,14890,3161,202209,S08000024,EH54 6QQ,EH54 6QQ
24133,78260,1160,35,926,928,204,727,79,28,5,14890,3161,202209,S08000024,EH54 6QQ,EH54 6QQ
24134,78260,1160,35,926,928,204,727,79,28,5,14890,3161,202209,S08000024,EH54 6QQ,EH54 6QQ
24135,78306,743,37,797,805,156,702,48,8,2,11260,2499,202209,S08000024,EH52 5LH,EH52 5LH
24136,78306,743,37,797,805,156,702,48,8,2,11260,2499,202209,S08000024,EH52 5LH,EH52 5LH
24137,78306,743,37,797,805,156,702,48,8,2,11260,2499,202209,S08000024,EH52 5LH,EH52 5LH
24138,78311,1002,15,746,754,182,662,55,5,12,13503,2675,202209,S08000024,EH54 5DY,EH54 5DY
24139,78311,1002,15,746,754,182,662,55,5,12,13503,2675,202209,S08000024,EH54 5DY,EH54 5DY
24140,78311,1002,15,746,754,182,662,55,5,12,13503,2675,202209,S08000024,EH54 5DY,EH54 5DY
24141,78330,1331,22,792,798,202,709,94,23,12,14361,3179,202209,S08000024,EH47 7LL,EH47 7LL
24142,78330,1331,22,792,798,202,709,94,23,12,14361,3179,202209,S08000024,EH47 7LL,EH47 7LL
24143,78330,1331,22,792,798,202,709,94,23,12,14361,3179,202209,S08000024,EH47 7LL,EH47 7LL
24144,78344,482,29,470,476,91,350,12,4,3,6178,1444,202209,S08000024,EH54 9JZ,EH54 9JZ
24145,78344,482,29,470,476,91,350,12,4,3,6178,1444,202209,S08000024,EH54 9JZ,EH54 9JZ
24146,78344,482,29,470,476,91,350,12,4,3,6178,1444,202209,S08000024,EH54 9JZ,EH54 9JZ
24147,78359,667,7,738,742,157,515,20,0,3,10204,2108,202209,S08000024,EH29 9AS,EH29 9AS
24148,78359,667,7,738,742,157,515,20,0,3,10204,2108,202209,S08000024,EH29 9AS,EH29 9AS
24149,78359,667,7,738,742,157,515,20,0,3,10204,2108,202209,S08000024,EH29 9AS,EH29 9AS
24150,78397,1054,19,982,989,202,646,68,3,24,14164,2981,202209,S08000024,EH54 8PY,EH54 8PY
24151,78397,1054,19,982,989,202,646,68,3,24,14164,2981,202209,S08000024,EH54 8PY,EH54 8PY
24152,78397,1054,19,982,989,202,646,68,3,24,14164,2981,202209,S08000024,EH54 8PY,EH54 8PY
24153,78414,706,26,526,532,88,461,25,3,1,8299,1841,202209,S08000024,EH47 9JD,EH47 9JD
24154,78414,706,26,526,532,88,461,25,3,1,8299,1841,202209,S08000024,EH47 9JD,EH47 9JD
24155,78414,706,26,526,532,88,461,25,3,1,8299,1841,202209,S08000024,EH47 9JD,EH47 9JD
24156,80005,1132,7,1136,1147,246,783,50,0,25,15227,3365,202209,S08000015,KA22 8BS,KA22 8BS
24157,80005,1132,7,1136,1147,246,783,50,0,25,15227,3365,202209,S08000015,KA22 8BS,KA22 8BS
24158,80005,1132,7,1136,1147,246,783,50,0,25,15227,3365,202209,S08000015,KA22 8BS,KA22 8BS
24159,80010,469,2,556,559,117,368,30,0,3,6976,1545,202209,S08000015,KA22 7DX,KA22 7DX
24160,80010,469,2,556,559,117,368,30,0,3,6976,1545,202209,S08000015,KA22 7DX,KA22 7DX
24161,80010,469,2,556,559,117,368,30,0,3,6976,1545,202209,S08000015,KA22 7DX,KA22 7DX
24162,80058,1009,4,932,949,188,584,48,0,5,13071,2782,202209,S08000015,KA8 8DD,KA8 8DD
24163,80058,1009,4,932,949,188,584,48,0,5,13071,2782,202209,S08000015,KA8 8DD,KA8 8DD
24164,80058,1009,4,932,949,188,584,48,0,5,13071,2782,202209,S08000015,KA8 8DD,KA8 8DD
24165,80062,394,12,579,584,87,324,16,0,3,6836,1417,202209,S08000015,KA7 2AQ,KA7 2AQ
24166,80062,394,12,579,584,87,324,16,0,3,6836,1417,202209,S08000015,KA7 2AQ,KA7 2AQ
24167,80062,394,12,579,584,87,324,16,0,3,6836,1417,202209,S08000015,KA7 2AQ,KA7 2AQ
24168,80077,235,4,273,274,36,109,24,0,1,3451,682,202209,S08000015,KA7 1UQ,KA7 1UQ
24169,80077,235,4,273,274,36,109,24,0,1,3451,682,202209,S08000015,KA7 1UQ,KA7 1UQ
24170,80077,235,4,273,274,36,109,24,0,1,3451,682,202209,S08000015,KA7 1UQ,KA7 1UQ
24171,80081,1517,14,1108,1119,216,678,155,1,5,18287,3700,202209,S08000015,KA7 1UL,KA7 1UL
24172,80081,1517,14,1108,1119,216,678,155,1,5,18287,3700,202209,S08000015,KA7 1UL,KA7 1UL
24173,80081,1517,14,1108,1119,216,678,155,1,5,18287,3700,202209,S08000015,KA7 1UL,KA7 1UL
24174,80096,913,24,1041,1045,167,625,131,0,10,14273,2905,202209,S08000015,KA7 2DF,KA7 2DF
24175,80096,913,24,1041,1045,167,625,131,0,10,14273,2905,202209,S08000015,KA7 2DF,KA7 2DF
24176,80096,913,24,1041,1045,167,625,131,0,10,14273,2905,202209,S08000015,KA7 2DF,KA7 2DF
24177,80109,958,28,1120,1130,140,718,46,0,6,14326,3020,202209,S08000015,KA7 1BJ,KA7 1BJ
24178,80109,958,28,1120,1130,140,718,46,0,6,14326,3020,202209,S08000015,KA7 1BJ,KA7 1BJ
24179,80109,958,28,1120,1130,140,718,46,0,6,14326,3020,202209,S08000015,KA7 1BJ,KA7 1BJ
24180,80113,1100,27,1025,1037,189,746,105,0,9,14381,3204,202209,S08000015,KA7 1UL,KA7 1UL
24181,80113,1100,27,1025,1037,189,746,105,0,9,14381,3204,202209,S08000015,KA7 1UL,KA7 1UL
24182,80113,1100,27,1025,1037,189,746,105,0,9,14381,3204,202209,S08000015,KA7 1UL,KA7 1UL
24183,80132,270,2,425,434,78,307,15,0,1,4843,1106,202209,S08000015,KA26 0NB,KA26 0NB
24184,80132,270,2,425,434,78,307,15,0,1,4843,1106,202209,S08000015,KA26 0NB,KA26 0NB
24185,80132,270,2,425,434,78,307,15,0,1,4843,1106,202209,S08000015,KA26 0NB,KA26 0NB
24186,80147,675,3,753,765,108,473,23,0,12,8919,2047,202209,S08000015,KA15 2AE,KA15 2AE
24187,80147,675,3,753,765,108,473,23,0,12,8919,2047,202209,S08000015,KA15 2AE,KA15 2AE
24188,80147,675,3,753,765,108,473,23,0,12,8919,2047,202209,S08000015,KA15 2AE,KA15 2AE
24189,80166,491,20,611,622,124,391,29,0,1,7941,1677,202209,S08000015,KA2 0LE,KA2 0LE
24190,80166,491,20,611,622,124,391,29,0,1,7941,1677,202209,S08000015,KA2 0LE,KA2 0LE
24191,80166,491,20,611,622,124,391,29,0,1,7941,1677,202209,S08000015,KA2 0LE,KA2 0LE
24192,80171,1534,29,1562,1586,307,968,67,0,53,22684,4491,202209,S08000015,KA18 1BF,KA18 1BF
24193,80171,1534,29,1562,1586,307,968,67,0,53,22684,4491,202209,S08000015,KA18 1BF,KA18 1BF
24194,80171,1534,29,1562,1586,307,968,67,0,53,22684,4491,202209,S08000015,KA18 1BF,KA18 1BF
24195,80185,294,10,344,349,55,280,14,0,0,4610,1002,202209,S08000015,KA26 9SH,KA26 9SH
24196,80185,294,10,344,349,55,280,14,0,0,4610,1002,202209,S08000015,KA26 9SH,KA26 9SH
24197,80185,294,10,344,349,55,280,14,0,0,4610,1002,202209,S08000015,KA26 9SH,KA26 9SH
24198,80202,606,14,595,604,125,474,9,0,2,8369,1832,202209,S08000015,KA6 7QL,KA6 7QL
24199,80202,606,14,595,604,125,474,9,0,2,8369,1832,202209,S08000015,KA6 7QL,KA6 7QL
24200,80202,606,14,595,604,125,474,9,0,2,8369,1832,202209,S08000015,KA6 7QL,KA6 7QL
24201,80217,547,7,783,791,128,458,41,0,19,9021,1972,202209,S08000015,KA24 4AF,KA24 4AF
24202,80217,547,7,783,791,128,458,41,0,19,9021,1972,202209,S08000015,KA24 4AF,KA24 4AF
24203,80217,547,7,783,791,128,458,41,0,19,9021,1972,202209,S08000015,KA24 4AF,KA24 4AF
24204,80255,1131,27,1534,1557,308,1102,81,0,26,17021,4206,202209,S08000015,KA2 9HF,KA2 9HF
24205,80255,1131,27,1534,1557,308,1102,81,0,26,17021,4206,202209,S08000015,KA2 9HF,KA2 9HF
24206,80255,1131,27,1534,1557,308,1102,81,0,26,17021,4206,202209,S08000015,KA2 9HF,KA2 9HF
24207,80260,788,21,876,882,133,488,53,0,3,10708,2365,202209,S08000015,KA4 8HW,KA4 8HW
24208,80260,788,21,876,882,133,488,53,0,3,10708,2365,202209,S08000015,KA4 8HW,KA4 8HW
24209,80260,788,21,876,882,133,488,53,0,3,10708,2365,202209,S08000015,KA4 8HW,KA4 8HW
24210,80274,806,19,550,556,122,375,92,0,9,10545,1970,202209,S08000015,KA26 9HQ,KA26 9HQ
24211,80274,806,19,550,556,122,375,92,0,9,10545,1970,202209,S08000015,KA26 9HQ,KA26 9HQ
24212,80274,806,19,550,556,122,375,92,0,9,10545,1970,202209,S08000015,KA26 9HQ,KA26 9HQ
24213,80289,540,10,635,641,98,350,42,0,21,7839,1681,202209,S08000015,KA26 9HQ,KA26 9HQ
24214,80289,540,10,635,641,98,350,42,0,21,7839,1681,202209,S08000015,KA26 9HQ,KA26 9HQ
24215,80289,540,10,635,641,98,350,42,0,21,7839,1681,202209,S08000015,KA26 9HQ,KA26 9HQ
24216,80306,1284,2,932,943,189,477,116,0,44,15922,3011,202209,S08000015,KA11 1JU,KA11 1JU
24217,80306,1284,2,932,943,189,477,116,0,44,15922,3011,202209,S08000015,KA11 1JU,KA11 1JU
24218,80306,1284,2,932,943,189,477,116,0,44,15922,3011,202209,S08000015,KA11 1JU,KA11 1JU
24219,80330,971,11,891,905,200,516,31,0,13,12089,2634,202209,S08000015,KA12 8TJ,KA12 8TJ
24220,80330,971,11,891,905,200,516,31,0,13,12089,2634,202209,S08000015,KA12 8TJ,KA12 8TJ
24221,80330,971,11,891,905,200,516,31,0,13,12089,2634,202209,S08000015,KA12 8TJ,KA12 8TJ
24222,80344,1698,10,1759,1773,309,1120,129,0,28,23980,5039,202209,S08000015,KA12 0AY,KA12 0AY
24223,80344,1698,10,1759,1773,309,1120,129,0,28,23980,5039,202209,S08000015,KA12 0AY,KA12 0AY
24224,80344,1698,10,1759,1773,309,1120,129,0,28,23980,5039,202209,S08000015,KA12 0AY,KA12 0AY
24225,80363,699,11,742,744,182,570,21,1,7,11603,2228,202209,S08000015,KA25 6HS,KA25 6HS
24226,80363,699,11,742,744,182,570,21,1,7,11603,2228,202209,S08000015,KA25 6HS,KA25 6HS
24227,80363,699,11,742,744,182,570,21,1,7,11603,2228,202209,S08000015,KA25 6HS,KA25 6HS
24228,80378,1925,63,2205,2221,390,1374,89,0,14,25964,6062,202209,S08000015,KA3 7AE,KA3 7AE
24229,80378,1925,63,2205,2221,390,1374,89,0,14,25964,6062,202209,S08000015,KA3 7AE,KA3 7AE
24230,80378,1925,63,2205,2221,390,1374,89,0,14,25964,6062,202209,S08000015,KA3 7AE,KA3 7AE
24231,80397,1355,21,1171,1188,255,759,133,0,54,17665,3711,202209,S08000015,KA1 2DJ,KA1 2DJ
24232,80397,1355,21,1171,1188,255,759,133,0,54,17665,3711,202209,S08000015,KA1 2DJ,KA1 2DJ
24233,80397,1355,21,1171,1188,255,759,133,0,54,17665,3711,202209,S08000015,KA1 2DJ,KA1 2DJ
24234,80400,1352,28,1558,1565,304,908,101,0,47,19456,4258,202209,S08000015,KA1 1RU,KA1 1RU
24235,80400,1352,28,1558,1565,304,908,101,0,47,19456,4258,202209,S08000015,KA1 1RU,KA1 1RU
24236,80400,1352,28,1558,1565,304,908,101,0,47,19456,4258,202209,S08000015,KA1 1RU,KA1 1RU
24237,80414,1178,22,877,886,154,476,95,0,29,13801,2811,202209,S08000015,KA1 2BD,KA1 2BD
24238,80414,1178,22,877,886,154,476,95,0,29,13801,2811,202209,S08000015,KA1 2BD,KA1 2BD
24239,80414,1178,22,877,886,154,476,95,0,29,13801,2811,202209,S08000015,KA1 2BD,KA1 2BD
24240,80467,399,7,501,503,100,277,55,0,34,6431,1341,202209,S08000015,KA19 7BY,KA19 7BY
24241,80467,399,7,501,503,100,277,55,0,34,6431,1341,202209,S08000015,KA19 7BY,KA19 7BY
24242,80467,399,7,501,503,100,277,55,0,34,6431,1341,202209,S08000015,KA19 7BY,KA19 7BY
24243,80491,441,8,584,587,105,358,8,0,5,7115,1507,202209,S08000015,KA19 7BY,KA19 7BY
24244,80491,441,8,584,587,105,358,8,0,5,7115,1507,202209,S08000015,KA19 7BY,KA19 7BY
24245,80491,441,8,584,587,105,358,8,0,5,7115,1507,202209,S08000015,KA19 7BY,KA19 7BY
24246,80518,435,0,442,451,139,446,29,0,9,8000,1500,202209,S08000015,KA18 4BA,KA18 4BA
24247,80518,435,0,442,451,139,446,29,0,9,8000,1500,202209,S08000015,KA18 4BA,KA18 4BA
24248,80518,435,0,442,451,139,446,29,0,9,8000,1500,202209,S08000015,KA18 4BA,KA18 4BA
24249,80522,656,4,643,650,123,445,29,0,3,9008,1907,202209,S08000015,KA6 7LX,KA6 7LX
24250,80522,656,4,643,650,123,445,29,0,3,9008,1907,202209,S08000015,KA6 7LX,KA6 7LX
24251,80522,656,4,643,650,123,445,29,0,3,9008,1907,202209,S08000015,KA6 7LX,KA6 7LX
24252,80537,1154,30,1218,1238,201,921,108,0,21,17861,3652,202209,S08000015,KA9 1AQ,KA9 1AQ
24253,80537,1154,30,1218,1238,201,921,108,0,21,17861,3652,202209,S08000015,KA9 1AQ,KA9 1AQ
24254,80537,1154,30,1218,1238,201,921,108,0,21,17861,3652,202209,S08000015,KA9 1AQ,KA9 1AQ
24255,80541,677,15,841,851,107,439,59,0,16,10833,2148,202209,S08000015,KA9 1AW,KA9 1AW
24256,80541,677,15,841,851,107,439,59,0,16,10833,2148,202209,S08000015,KA9 1AW,KA9 1AW
24257,80541,677,15,841,851,107,439,59,0,16,10833,2148,202209,S08000015,KA9 1AW,KA9 1AW
24258,80556,1408,15,1416,1423,320,947,85,0,52,20518,4198,202209,S08000015,KA21 5LX,KA21 5LX
24259,80556,1408,15,1416,1423,320,947,85,0,52,20518,4198,202209,S08000015,KA21 5LX,KA21 5LX
24260,80556,1408,15,1416,1423,320,947,85,0,52,20518,4198,202209,S08000015,KA21 5LX,KA21 5LX
24261,80561,420,5,626,640,97,443,89,0,10,7631,1694,202209,S08000015,PA17 5AR,PA17 5AR
24262,80561,420,5,626,640,97,443,89,0,10,7631,1694,202209,S08000015,PA17 5AR,PA17 5AR
24263,80561,420,5,626,640,97,443,89,0,10,7631,1694,202209,S08000015,PA17 5AR,PA17 5AR
24264,80594,837,15,1097,1105,217,773,36,0,4,14317,2983,202209,S08000015,KA3 5BP,KA3 5BP
24265,80594,837,15,1097,1105,217,773,36,0,4,14317,2983,202209,S08000015,KA3 5BP,KA3 5BP
24266,80594,837,15,1097,1105,217,773,36,0,4,14317,2983,202209,S08000015,KA3 5BP,KA3 5BP
24267,80607,1153,29,1581,1592,200,807,93,0,23,18029,3874,202209,S08000015,KA10 6BQ,KA10 6BQ
24268,80607,1153,29,1581,1592,200,807,93,0,23,18029,3874,202209,S08000015,KA10 6BQ,KA10 6BQ
24269,80607,1153,29,1581,1592,200,807,93,0,23,18029,3874,202209,S08000015,KA10 6BQ,KA10 6BQ
24270,80611,684,10,798,811,137,451,32,0,27,10100,2125,202209,S08000015,KA10 6QR,KA10 6QR
24271,80611,684,10,798,811,137,451,32,0,27,10100,2125,202209,S08000015,KA10 6QR,KA10 6QR
24272,80611,684,10,798,811,137,451,32,0,27,10100,2125,202209,S08000015,KA10 6QR,KA10 6QR
24273,80679,138,0,255,259,58,168,10,0,2,3106,633,202209,S08000015,KA28 0DE,KA28 0DE
24274,80679,138,0,255,259,58,168,10,0,2,3106,633,202209,S08000015,KA28 0DE,KA28 0DE
24275,80679,138,0,255,259,58,168,10,0,2,3106,633,202209,S08000015,KA28 0DE,KA28 0DE
24276,80698,1671,10,1311,1324,298,937,64,0,18,21039,4304,202209,S08000015,KA12 9DY,KA12 9DY
24277,80698,1671,10,1311,1324,298,937,64,0,18,21039,4304,202209,S08000015,KA12 9DY,KA12 9DY
24278,80698,1671,10,1311,1324,298,937,64,0,18,21039,4304,202209,S08000015,KA12 9DY,KA12 9DY
24279,80701,709,4,569,576,130,358,50,0,16,8391,1827,202209,S08000015,KA20 3AB,KA20 3AB
24280,80701,709,4,569,576,130,358,50,0,16,8391,1827,202209,S08000015,KA20 3AB,KA20 3AB
24281,80701,709,4,569,576,130,358,50,0,16,8391,1827,202209,S08000015,KA20 3AB,KA20 3AB
24282,80720,1186,4,1144,1152,229,571,40,0,11,15561,3182,202209,S08000015,KA6 7AY,KA6 7AY
24283,80720,1186,4,1144,1152,229,571,40,0,11,15561,3182,202209,S08000015,KA6 7AY,KA6 7AY
24284,80720,1186,4,1144,1152,229,571,40,0,11,15561,3182,202209,S08000015,KA6 7AY,KA6 7AY
24285,80749,1008,16,1105,1115,214,699,59,0,11,15684,3111,202209,S08000015,KA5 6RU,KA5 6RU
24286,80749,1008,16,1105,1115,214,699,59,0,11,15684,3111,202209,S08000015,KA5 6RU,KA5 6RU
24287,80749,1008,16,1105,1115,214,699,59,0,11,15684,3111,202209,S08000015,KA5 6RU,KA5 6RU
24288,80753,1588,16,1840,1862,330,1329,57,0,8,22054,5182,202209,S08000015,KA13 6BL,KA13 6BL
24289,80753,1588,16,1840,1862,330,1329,57,0,8,22054,5182,202209,S08000015,KA13 6BL,KA13 6BL
24290,80753,1588,16,1840,1862,330,1329,57,0,8,22054,5182,202209,S08000015,KA13 6BL,KA13 6BL
24291,80768,608,1,520,528,101,251,50,0,13,7256,1539,202209,S08000015,KA13 6EH,KA13 6EH
24292,80768,608,1,520,528,101,251,50,0,13,7256,1539,202209,S08000015,KA13 6EH,KA13 6EH
24293,80768,608,1,520,528,101,251,50,0,13,7256,1539,202209,S08000015,KA13 6EH,KA13 6EH
24294,80772,407,3,487,490,109,250,15,0,1,6285,1274,202209,S08000015,KA18 2AY,KA18 2AY
24295,80772,407,3,487,490,109,250,15,0,1,6285,1274,202209,S08000015,KA18 2AY,KA18 2AY
24296,80772,407,3,487,490,109,250,15,0,1,6285,1274,202209,S08000015,KA18 2AY,KA18 2AY
24297,80787,749,12,890,895,165,489,78,0,4,11888,2388,202209,S08000015,KA17 0HD,KA17 0HD
24298,80787,749,12,890,895,165,489,78,0,4,11888,2388,202209,S08000015,KA17 0HD,KA17 0HD
24299,80787,749,12,890,895,165,489,78,0,4,11888,2388,202209,S08000015,KA17 0HD,KA17 0HD
24300,80842,564,11,540,546,116,315,39,0,3,8757,1591,202209,S08000015,KA7 3PR,KA7 3PR
24301,80842,564,11,540,546,116,315,39,0,3,8757,1591,202209,S08000015,KA7 3PR,KA7 3PR
24302,80842,564,11,540,546,116,315,39,0,3,8757,1591,202209,S08000015,KA7 3PR,KA7 3PR
24303,80857,1254,21,1881,1903,298,1083,210,0,19,22908,4769,202209,S08000015,KA30 8LH,KA30 8LH
24304,80857,1254,21,1881,1903,298,1083,210,0,19,22908,4769,202209,S08000015,KA30 8LH,KA30 8LH
24305,80857,1254,21,1881,1903,298,1083,210,0,19,22908,4769,202209,S08000015,KA30 8LH,KA30 8LH
24306,80861,17,0,2,2,1,1,2,0,0,136,23,202209,S08000015,KA6 6AB,KA6 6AB
24307,80861,17,0,2,2,1,1,2,0,0,136,23,202209,S08000015,KA6 6AB,KA6 6AB
24308,80861,17,0,2,2,1,1,2,0,0,136,23,202209,S08000015,KA6 6AB,KA6 6AB
24309,80908,1228,15,1400,1416,264,844,75,0,11,17072,3842,202209,S08000015,KA1 2DL,KA1 2DL
