dz11_code,loneliness_zscore,rank,deciles
S01007175,-0.35748844152835,3161.0,5
S01007176,-0.3789940270686622,3093.0,5
S01007177,-0.3754099719809422,3108.0,5
S01007178,-0.33665768046865413,3230.0,5
S01007179,-0.30461883527704786,3319.0,5
S01007180,-0.38076290266410434,3087.0,5
S01007181,-0.38401334944452825,3078.0,5
S01007182,-0.45138627189300246,2883.0,5
S01007183,-0.4609061523788234,2846.0,5
S01007184,-0.5221991798673505,2692.0,4
S01007185,-0.43343864983219754,2935.0,5
S01007186,-0.4226710764538618,2968.0,5
S01007187,-0.5956432090991657,2499.0,4
S01007188,-0.45703624086245576,2859.0,5
S01007189,-0.5676496565994213,2562.0,4
S01007190,-0.534579605682519,2659.0,4
S01007191,-0.6284371683355461,2410.0,4
S01007192,-0.45772419189235175,2856.0,5
S01007193,-0.5382753547632666,2646.0,4
S01007194,-0.46327735688042443,2839.0,5
S01007195,-0.45845731742880036,2853.0,5
S01007196,-0.4277035092785785,2953.0,5
S01007197,-0.8400268551684374,1906.0,3
S01007198,-0.6722858058175891,2303.0,4
S01007199,-0.5173663220752497,2704.0,4
S01007200,-0.49523592022770985,2765.0,5
S01007201,-0.49326406261129907,2776.0,5
S01007202,-0.37582517544739485,3104.0,5
S01007203,-0.3632452822649418,3146.0,5
S01007204,0.08461034502065887,4322.0,7
S01007205,0.10733024126176223,4367.0,7
S01007206,-0.06398322265527653,3991.0,6
S01007207,-0.037054724835823276,4053.0,6
S01007208,-0.11473587779053941,3873.0,6
S01007209,-0.12559274142254492,3841.0,6
S01007210,-0.12627888759489345,3839.0,6
S01007211,-0.1504468212859284,3759.0,6
S01007212,-0.1614287123735948,3734.0,6
S01007213,-0.17928590233073693,3667.0,6
S01007214,-0.14118845185403245,3797.0,6
S01007215,-0.10396765396452053,3901.0,6
S01007216,-0.12755257635028538,3833.0,6
S01007217,-0.10575311562908181,3898.0,6
S01007218,-0.07463442904632074,3960.0,6
S01007219,-0.08674526835652926,3934.0,6
S01007220,-0.06287193580795229,3995.0,6
S01007221,-0.03787498308284155,4051.0,6
S01007222,-0.07805731781723262,3953.0,6
S01007223,-0.02882985283307446,4075.0,6
S01007224,-0.012443136805903813,4117.0,7
S01007225,0.03445331478027258,4225.0,7
S01007226,0.5390969689868449,5286.0,8
S01007227,2.0656638500673963,6442.0,10
S01007228,0.14088005976588125,4425.0,7
S01007229,0.3438806550893432,4888.0,8
S01007230,0.6571831573515303,5449.0,9
S01007231,0.7646539746419727,5555.0,9
S01007232,0.7946436947157879,5580.0,9
S01007233,0.8969046458703133,5672.0,9
S01007234,1.1560856929377354,5866.0,9
S01007235,0.9990048220181174,5755.0,9
S01007236,1.0313470304244483,5785.0,9
S01007237,0.9855884245169041,5746.0,9
S01007238,0.8303258227892203,5615.0,9
S01007239,0.707942939574886,5492.0,9
S01007240,-0.326591889626352,3260.0,5
S01007241,0.23590544811717915,4640.0,7
S01007242,0.07456742562309034,4303.0,7
S01007243,0.12729283373254963,4407.0,7
S01007244,-0.28231378897136455,3375.0,5
S01007245,-0.043663356010470195,4035.0,6
S01007246,-0.35299722540958417,3179.0,5
S01007247,-0.5499918900160234,2614.0,4
S01007248,-0.4188307241328425,2977.0,5
S01007249,-0.46212918268005054,2842.0,5
S01007250,-0.34007451250234355,3220.0,5
S01007251,-0.33362156213901506,3239.0,5
S01007252,-0.29396534016968767,3344.0,5
S01007253,-0.27874173274859754,3384.0,5
S01007254,-0.31894767891798154,3283.0,5
S01007255,-0.3483390109729125,3195.0,5
S01007256,-0.37854110075058695,3095.0,5
S01007257,-0.40128693510566177,3025.0,5
S01007258,-0.5466294533408008,2619.0,4
S01007259,-0.5724846985796603,2550.0,4
S01007260,-0.46691045637735973,2827.0,5
S01007261,-0.43632286990571056,2930.0,5
S01007262,-0.4598607714162495,2850.0,5
S01007263,-0.4256082290397302,2960.0,5
S01007264,-0.42377859906613424,2966.0,5
S01007265,-0.505386886287636,2738.0,5
S01007266,-0.44719970097053857,2897.0,5
S01007267,-0.49781024692077386,2759.0,5
S01007268,-0.42387326243121776,2965.0,5
S01007269,-0.19442212603999068,3614.0,6
S01007270,-0.18447432700524427,3650.0,6
S01007271,-0.07547413751923614,3959.0,6
S01007272,0.07578095612824022,4306.0,7
S01007273,0.17617523644091307,4509.0,7
S01007274,0.20126602314748315,4576.0,7
S01007275,0.00017702539645494814,4152.0,7
S01007276,0.11902011770974934,4390.0,7
S01007277,0.025133041447569893,4199.0,7
S01007278,-0.0004070502603862571,4150.0,7
S01007279,-0.31697217889304125,3291.0,5
S01007280,-0.1382434904130516,3801.0,6
S01007281,-0.1667266894772413,3717.0,6
S01007282,-0.2009844156810503,3599.0,6
S01007283,-0.29080705165191045,3354.0,5
S01007284,2.085166705249993,6457.0,10
S01007285,2.373726278052849,6578.0,10
S01007286,2.8436417966910854,6698.0,10
S01007287,2.2370072487732195,6528.0,10
S01007288,2.0307266140396303,6420.0,10
S01007289,1.2268638713073154,5907.0,9
S01007290,0.41957703641596344,5062.0,8
S01007291,0.03824690280981539,4236.0,7
S01007292,0.024385613496817306,4197.0,7
S01007293,-0.27910426299096375,3382.0,5
S01007294,-0.33472792077967545,3237.0,5
S01007295,-1.341004369093939,867.0,2
S01007296,-0.9757416353738494,1589.0,3
S01007297,-0.4441527930804384,2905.0,5
S01007298,0.28094143863233706,4733.0,7
S01007299,0.05220474756997106,4260.0,7
S01007300,0.360659897596169,4924.0,8
S01007301,1.9954140554139017,6406.0,10
S01007302,1.8188595106965533,6274.0,10
S01007303,2.723213492763528,6680.0,10
S01007304,2.9523367135124574,6715.0,10
S01007305,2.3853494234648416,6585.0,10
S01007306,2.1989262824056555,6512.0,10
S01007307,1.9175582789139234,6345.0,10
S01007308,1.6209510451373872,6139.0,10
S01007309,1.816492151084522,6272.0,10
S01007310,1.8459011054508994,6302.0,10
S01007311,1.4394692138284206,6032.0,9
S01007312,1.6423144157020457,6150.0,10
S01007313,1.496618710225795,6064.0,9
S01007314,1.1501484165116995,5862.0,9
S01007315,0.7664152029490938,5558.0,9
S01007316,0.7690889941656447,5562.0,9
S01007317,0.9135169369252714,5690.0,9
S01007318,0.8951394718354116,5669.0,9
S01007319,0.9125863071901814,5689.0,9
S01007320,1.0068464210008998,5760.0,9
S01007321,0.49410050681613676,5209.0,8
S01007322,-0.9631847514147219,1620.0,3
S01007323,-0.689921687124711,2265.0,4
S01007324,1.4984246423370244,6065.0,9
S01007325,2.7689232171444877,6687.0,10
S01007326,2.7022428388150908,6674.0,10
S01007327,6.434842510301024,6802.0,10
S01007328,3.1845989095212266,6744.0,10
S01007329,0.36621937142664823,4950.0,8
S01007330,0.5646669234666998,5323.0,8
S01007331,1.2708175704906364,5932.0,9
S01007332,0.7488495984170725,5536.0,9
S01007333,1.9972324150471854,6408.0,10
S01007334,2.3743073968845554,6579.0,10
S01007335,2.267901978675417,6545.0,10
S01007336,2.6016572266916094,6654.0,10
S01007337,2.4544199600894916,6605.0,10
S01007338,2.3483138023687085,6572.0,10
S01007339,2.2304379478600325,6525.0,10
S01007340,0.23398874172491993,4637.0,7
S01007341,0.1823981992471767,4528.0,7
S01007342,0.08331691377406485,4321.0,7
S01007343,0.28215945275083504,4738.0,7
S01007344,0.034584229006296055,4226.0,7
S01007345,,,
S01007346,-0.09914177385953991,3911.0,6
S01007347,-0.1480763393369139,3771.0,6
S01007348,-0.13578829544937673,3810.0,6
S01007349,-0.09599772473760057,3916.0,6
S01007350,-0.02587398567015123,4086.0,7
S01007351,1.3401861811440623,5973.0,9
S01007352,1.228212446272271,5909.0,9
S01007353,0.8178634095120777,5601.0,9
S01007354,0.4712618536284836,5165.0,8
S01007355,1.1916491574571904,5890.0,9
S01007356,1.6584346779286245,6163.0,10
S01007357,0.9280273003573705,5701.0,9
S01007358,0.5678499174379007,5327.0,8
S01007359,1.7199393887312597,6202.0,10
S01007360,1.1693231149412315,5875.0,9
S01007361,0.7722906142016165,5566.0,9
S01007362,0.6883233386922715,5476.0,9
S01007363,0.6625092348267467,5455.0,9
S01007364,0.7491022925454094,5537.0,9
S01007365,0.7897712984408751,5575.0,9
S01007366,0.6347882730927343,5418.0,8
S01007367,0.5869063948981807,5354.0,8
S01007368,,,
S01007369,0.5182124165194133,5246.0,8
S01007370,0.5205912969914832,5254.0,8
S01007371,0.58568158327884,5351.0,8
S01007372,0.6015243368570545,5379.0,8
S01007373,0.05668801066570683,4271.0,7
S01007374,0.24052752225687737,4648.0,7
S01007375,0.4615882819026479,5147.0,8
S01007376,0.11939206931617656,4392.0,7
S01007377,0.6730765632642485,5463.0,9
S01007378,0.6675427096509067,5459.0,9
S01007379,2.183346352640017,6503.0,10
S01007380,1.475525955265831,6053.0,9
S01007381,0.21050444969735926,4591.0,7
S01007382,0.01142785033098873,4174.0,7
S01007383,-0.08585863429610933,3936.0,6
S01007384,-0.3638401332533733,3142.0,5
S01007385,-0.34692956962201177,3196.0,5
S01007386,-0.5927357120716048,2505.0,4
S01007387,-0.728925137936004,2179.0,4
S01007388,-0.6595264762567242,2334.0,4
S01007389,-0.5154236789936542,2708.0,4
S01007390,-0.570563045778072,2554.0,4
S01007391,-0.5471133636700112,2618.0,4
S01007392,-0.8904231210310358,1798.0,3
S01007393,-1.1362432561379932,1235.0,2
S01007394,-0.7221859654191479,2197.0,4
S01007395,-1.0278893212909364,1454.0,3
S01007396,-1.0248884255400073,1464.0,3
S01007397,-1.0835696045141063,1331.0,2
S01007398,-0.6142084970469215,2437.0,4
S01007399,-0.5665880928697614,2565.0,4
S01007400,-0.6883128189863585,2271.0,4
S01007401,-0.5262729710560496,2682.0,4
S01007402,-0.44306138120489935,2911.0,5
S01007403,-0.44790933698666513,2893.0,5
S01007404,-0.060526494136342736,4002.0,6
S01007405,-0.5541289855532846,2595.0,4
S01007406,-0.49021354641888293,2779.0,5
S01007407,-0.5159090665554981,2707.0,4
S01007408,-0.5045645380726639,2743.0,5
S01007409,-0.15822940459511348,3740.0,6
S01007410,-0.23527341013862008,3510.0,6
S01007411,-0.2867938742044574,3366.0,5
S01007412,-0.30266572199046604,3325.0,5
S01007413,-0.33634139543995817,3232.0,5
S01007414,-0.34651819397047423,3199.0,5
S01007415,-0.3507458837039649,3188.0,5
S01007416,-0.3900436952281162,3057.0,5
S01007417,-0.34529577367465125,3204.0,5
S01007418,-0.3041122361741565,3321.0,5
S01007419,-0.24894921022025265,3467.0,6
S01007420,-0.20509740649582348,3591.0,6
S01007421,-0.13169004937181483,3820.0,6
S01007422,-0.12434619038386845,3845.0,6
S01007423,-0.1490388432540335,3765.0,6
S01007424,-0.1650793124115026,3722.0,6
S01007425,-0.18454450890664073,3649.0,6
S01007426,-0.10837089222591312,3889.0,6
S01007427,,,
S01007428,-0.17200708391588093,3699.0,6
S01007429,-0.2985227383398712,3332.0,5
S01007430,-0.2686556906295533,3405.0,6
S01007431,-0.38886830402330813,3062.0,5
S01007432,-0.5541323551081037,2594.0,4
S01007433,-0.49637354263026584,2763.0,5
S01007434,-0.5083653039568384,2728.0,5
S01007435,-0.4215781140240926,2971.0,5
S01007436,-0.31256942553411365,3303.0,5
S01007437,-0.21074413260377498,3576.0,6
S01007438,-0.2595113811828975,3440.0,6
S01007439,-0.33828312810083894,3223.0,5
S01007440,-0.40416521390953336,3018.0,5
S01007441,-0.3809733035104572,3086.0,5
S01007442,-0.46026818663319075,2848.0,5
S01007443,-1.852123131155303,261.0,1
S01007444,-1.4355513533227193,739.0,2
S01007445,-1.6492388035286054,462.0,1
S01007446,-0.9323393040223451,1695.0,3
S01007447,-0.7076439999139964,2236.0,4
S01007448,-0.928342777265194,1704.0,3
S01007449,-0.9316832271341403,1697.0,3
S01007450,-0.9561046981460009,1639.0,3
S01007451,-0.9492197593896128,1653.0,3
S01007452,-0.8497426439452552,1889.0,3
S01007453,-0.8295223992677491,1926.0,3
S01007454,-0.7521233064371412,2116.0,4
S01007455,-1.0298494744512636,1450.0,3
S01007456,-0.9154843744232927,1734.0,3
S01007457,-0.829496429156386,1927.0,3
S01007458,-1.1321269685202575,1240.0,2
S01007459,-1.1245560123001432,1255.0,2
S01007460,-1.4602771861373383,703.0,2
S01007461,-0.997183797546641,1535.0,3
S01007462,-0.8843921112390902,1820.0,3
S01007463,-0.7977788832061655,2006.0,3
S01007464,-0.7641346475078199,2089.0,4
S01007465,-0.6645823567503082,2321.0,4
S01007466,-0.6813815836829807,2286.0,4
S01007467,-0.875191151607021,1836.0,3
S01007468,-1.0568394447056688,1396.0,3
S01007469,-1.252362768681861,1023.0,2
S01007470,-0.7573020915545311,2101.0,4
S01007471,,,
S01007472,-0.6292792706474293,2407.0,4
S01007473,-0.593924225468884,2503.0,4
S01007474,-0.4582081047353226,2855.0,5
S01007475,-0.5358567584913997,2656.0,4
S01007476,-0.40918313741226164,3001.0,5
S01007477,-0.7228615542966915,2194.0,4
S01007478,-0.6763826417121213,2299.0,4
S01007479,-0.5518281683535898,2608.0,4
S01007480,-0.4090536970379159,3002.0,5
S01007481,-0.22227468892108695,3539.0,6
S01007482,-0.20941355899968897,3579.0,6
S01007483,-0.1958408716382908,3611.0,6
S01007484,-0.1887609524033197,3638.0,6
S01007485,-0.17997648362860647,3663.0,6
S01007486,-0.1768778332655796,3675.0,6
S01007487,-0.17264157750954112,3696.0,6
S01007488,-0.17513155244295908,3684.0,6
S01007489,-0.17491135374623448,3689.0,6
S01007490,-0.171294360913298,3705.0,6
S01007491,-0.17455567797080604,3692.0,6
S01007492,-0.163018212085012,3729.0,6
S01007493,-0.16497021990990482,3723.0,6
S01007494,-0.3935270302661162,3049.0,5
S01007495,-0.26232535371440885,3424.0,6
S01007496,-0.07251831886534339,3968.0,6
S01007497,0.00974955026776797,4171.0,7
S01007498,-0.3812631998311994,3084.0,5
S01007499,0.3808940108858004,4982.0,8
S01007500,0.36125239768292794,4927.0,8
S01007501,-0.14241173726209994,3789.0,6
S01007502,-0.4046646708543495,3015.0,5
S01007503,0.17902378339928432,4519.0,7
S01007504,-0.046996906771925,4028.0,6
S01007505,-0.18882505309386807,3637.0,6
S01007506,0.06310585390510867,4281.0,7
S01007507,0.013828362232530467,4179.0,7
S01007508,-0.004831880530781043,4134.0,7
S01007509,0.13151831936524494,4412.0,7
S01007510,0.025527019672184917,4202.0,7
S01007511,0.5948545135953967,5370.0,8
S01007512,0.23468066783453084,4639.0,7
S01007513,0.6264457823384889,5407.0,8
S01007514,0.7090349133029662,5494.0,9
S01007515,0.8621287447199375,5644.0,9
S01007516,0.8658844635853381,5646.0,9
S01007517,0.8613278883412931,5642.0,9
S01007518,0.8607760069354673,5640.0,9
S01007519,-0.7154265111925177,2220.0,4
S01007520,-0.24597726748358342,3479.0,6
S01007521,-0.529160428492307,2676.0,4
S01007522,-0.4176746062291513,2982.0,5
S01007523,-0.7292510719050078,2178.0,4
S01007524,-0.5091107335153949,2724.0,5
S01007525,-0.545527390949824,2624.0,4
S01007526,-0.4546966004003954,2871.0,5
S01007527,-0.472964788207699,2815.0,5
S01007528,-0.48303786621734784,2796.0,5
S01007529,-0.5388190139266041,2644.0,4
S01007530,-0.6347643818101606,2389.0,4
S01007531,-0.7277313121556707,2184.0,4
S01007532,-0.7619097574221462,2095.0,4
S01007533,-0.6721603771891956,2305.0,4
S01007534,-0.5060215201598737,2735.0,5
S01007535,-0.37568379751438397,3106.0,5
S01007536,-0.5227111366272617,2691.0,4
S01007537,-0.628309711125094,2411.0,4
S01007538,-0.9383812135532457,1684.0,3
S01007539,-1.6885085015804364,422.0,1
S01007540,-1.9547860017542795,208.0,1
S01007541,-1.5692662433330942,563.0,1
S01007542,-1.6452114910122961,467.0,1
S01007543,-1.7314171439275299,379.0,1
S01007544,-0.9560449626182732,1642.0,3
S01007545,-1.0007952232644577,1523.0,3
S01007546,-0.941279496565784,1675.0,3
S01007547,-0.8685435984198812,1847.0,3
S01007548,-0.840882539864237,1901.0,3
S01007549,-0.790840221152636,2021.0,3
S01007550,-0.9806351854227385,1577.0,3
S01007551,-1.3986193478540818,785.0,2
S01007552,-1.2516696358709165,1024.0,2
S01007553,-0.9569100888405064,1637.0,3
S01007554,-0.8975973488678697,1775.0,3
S01007555,-0.972352079600716,1596.0,3
S01007556,0.06514831464086795,4289.0,7
S01007557,-0.09744240378155924,3913.0,6
S01007558,-0.37928637090140577,3090.0,5
S01007559,-0.7811399821760436,2043.0,4
S01007560,-1.2504980663428042,1027.0,2
S01007561,-1.4033913774474127,778.0,2
S01007562,-1.020963007723346,1473.0,3
S01007563,-1.012973361939099,1493.0,3
S01007564,-0.7636363434419622,2090.0,4
S01007565,-0.9256379363370586,1711.0,3
S01007566,-0.7155414946188171,2219.0,4
S01007567,-0.7037051586016398,2243.0,4
S01007568,-0.7558559611485612,2106.0,4
S01007569,-0.7810912999893335,2044.0,4
S01007570,-0.9133127268902764,1739.0,3
S01007571,-0.8983836145304354,1774.0,3
S01007572,-1.0319814578107782,1449.0,3
S01007573,-1.018426226933737,1476.0,3
S01007574,-1.0173990350455795,1479.0,3
S01007575,-0.9969021919903853,1536.0,3
S01007576,-1.0146318699051686,1486.0,3
S01007577,-1.0042822343002429,1515.0,3
S01007578,-1.0267204234338885,1458.0,3
S01007579,-1.0045237074481228,1514.0,3
S01007580,-1.0759043460506998,1353.0,2
S01007581,-1.06590075070389,1378.0,3
S01007582,-1.33369847990078,877.0,2
S01007583,-1.6144529411766146,503.0,1
S01007584,-1.312578942992703,919.0,2
S01007585,-0.9390210896577289,1681.0,3
S01007586,-1.268484936032647,995.0,2
S01007587,-1.5194010510499556,627.0,1
S01007588,-1.4668482537546954,692.0,2
S01007589,-1.9826510608177035,198.0,1
S01007590,-1.8198561811858682,285.0,1
S01007591,-1.7205020014995986,389.0,1
S01007592,-1.7387563146512366,373.0,1
S01007593,-1.3301988203086048,888.0,2
S01007594,-1.1181275547637979,1273.0,2
S01007595,-0.9284898529088026,1703.0,3
S01007596,-0.788124855044235,2026.0,3
S01007597,-0.76007746390517,2098.0,4
S01007598,-0.9850898319416317,1567.0,3
S01007599,-1.156647085969238,1205.0,2
S01007600,-1.528024910134392,615.0,1
S01007601,-1.3865090296013423,803.0,2
S01007602,-1.3256744627791284,897.0,2
S01007603,-1.240977335823481,1043.0,2
S01007604,-1.224837333160208,1075.0,2
S01007605,-1.1925568388027745,1129.0,2
S01007606,-1.2188421379496521,1085.0,2
S01007607,-1.3029209806312743,947.0,2
S01007608,-1.2921337693368173,961.0,2
S01007609,-1.429114067581474,746.0,2
S01007610,-1.6027998155052816,522.0,1
S01007611,-1.7917021783221645,312.0,1
S01007612,-2.140551116961583,148.0,1
S01007613,-1.4367935742549187,736.0,2
S01007614,-1.2596630359348064,1008.0,2
S01007615,-1.3618173823531958,838.0,2
S01007616,-1.4145838799818573,769.0,2
S01007617,-0.3567517521138418,3166.0,5
S01007618,-0.2540465457855952,3456.0,6
S01007619,-0.005761555044719924,4131.0,7
S01007620,-0.2244706567764719,3532.0,6
S01007621,0.026472146421650557,4205.0,7
S01007622,0.13585311023766852,4419.0,7
S01007623,-0.5412357237382022,2633.0,4
S01007624,-0.2296831135601814,3522.0,6
S01007625,-0.4395749314764602,2918.0,5
S01007626,-0.6450885396855937,2368.0,4
S01007627,-0.9124922950097949,1746.0,3
S01007628,-1.0597535199547985,1389.0,3
S01007629,-0.7831840230447663,2033.0,3
S01007630,-0.777528908400288,2055.0,4
S01007631,-0.7778952378734336,2052.0,4
S01007632,-1.388781375245123,797.0,2
S01007633,-1.5008469908162914,649.0,1
S01007634,-0.6946183245614578,2259.0,4
S01007635,0.09025787976516937,4332.0,7
S01007636,0.2941681744840245,4757.0,7
S01007637,0.17766873496412225,4513.0,7
S01007638,0.4935918105177336,5208.0,8
S01007639,0.14526278231061418,4435.0,7
S01007640,-0.4444532234998892,2903.0,5
S01007641,-0.2717022466531972,3398.0,5
S01007642,-0.264876419186488,3415.0,6
S01007643,-0.2956484121471966,3343.0,5
S01007644,-0.31527181940384585,3296.0,5
S01007645,0.034784443248911785,4227.0,7
S01007646,0.520885451069274,5255.0,8
S01007647,0.4370886859870843,5095.0,8
S01007648,0.34160681364875695,4882.0,8
S01007649,0.40962259832244785,5033.0,8
S01007650,1.197805315407841,5897.0,9
S01007651,0.6166808443024974,5396.0,8
S01007652,0.11229213146793005,4372.0,7
S01007653,-0.22360801349322587,3536.0,6
S01007654,-0.3648422075039271,3139.0,5
S01007655,-0.07140547301822411,3972.0,6
S01007656,-0.4000152549469228,3029.0,5
S01007657,-0.6310718096053284,2399.0,4
S01007658,-0.71614679583255,2217.0,4
S01007659,-0.8931487413313947,1788.0,3
S01007660,-1.478573724494052,672.0,1
S01007661,-1.6076931054793313,517.0,1
S01007662,-1.6139348718501398,504.0,1
S01007663,-1.4513618970738302,713.0,2
S01007664,-1.5765127079920274,554.0,1
S01007665,-1.4250044390288954,752.0,2
S01007666,-1.3095701492686325,931.0,2
S01007667,-1.2287802751867818,1065.0,2
S01007668,-1.3928305044377214,792.0,2
S01007669,-1.2826516110795607,977.0,2
S01007670,-1.2456720409365687,1036.0,2
S01007671,-0.5303228082981913,2673.0,4
S01007672,-1.0061057744072157,1509.0,3
S01007673,-0.5786624549266468,2536.0,4
S01007674,-0.26942752732079406,3402.0,5
S01007675,-0.08906041083398634,3928.0,6
S01007676,0.7717827032172643,5565.0,9
S01007677,2.7302237006772168,6681.0,10
