lsoa21_code,loneliness_zscore,rank,deciles
W01001972,0.7653279762879517,1090.0,5.0
W01001973,1.38886193057262,1476.0,7.0
W01001974,1.863491190075767,1644.0,8.0
W01001975,1.8997326596272064,1654.0,8.0
W01001976,1.423654055816816,1492.0,7.0
W01001977,1.863169374037533,1643.0,8.0
W01001978,2.0813413480505156,1733.0,9.0
W01001979,2.075939181111844,1731.0,9.0
W01001980,1.5831944189701654,1551.0,8.0
W01001981,-0.19991434565485694,610.0,3.0
W01001982,0.5628024554379564,980.0,5.0
W01001983,0.38647896604005494,875.0,4.0
W01001984,0.5789642185678218,987.0,5.0
W01001985,-0.020115543532964675,670.0,3.0
W01001986,0.13424865732763047,725.0,3.0
W01001987,0.19939691467470105,754.0,3.0
W01001988,-0.45600297338873974,524.0,2.0
W01001989,0.0681738144874827,704.0,3.0
W01001990,1.2259780069257198,1417.0,7.0
W01001991,-1.0613414535230223,346.0,1.0
W01001992,-0.9679942935952118,374.0,1.0
W01001993,-0.7644551136940119,430.0,2.0
W01001994,-0.09576611880286501,647.0,3.0
W01001995,0.6374451478020877,1024.0,5.0
W01001996,0.5959297703428976,998.0,5.0
W01001997,0.9141580594604611,1193.0,6.0
W01001998,,,
W01001999,1.074418850521121,1315.0,6.0
W01002000,-0.8475540442892949,412.0,2.0
W01002001,0.08737174480498172,711.0,3.0
W01002002,-0.511001100168859,507.0,2.0
W01002003,-0.5637050737048412,492.0,2.0
W01002004,0.39803461485433833,880.0,4.0
W01002005,-0.9239318383071276,388.0,2.0
W01002007,-2.4864415837500453,136.0,0.0
W01002008,-0.7112332631694243,445.0,2.0
W01002009,-1.0559173914476199,347.0,1.0
W01002010,0.36192635349998203,859.0,4.0
W01002011,-0.26085005346550766,581.0,3.0
W01002012,0.822777609032145,1132.0,5.0
W01002013,3.2130434950335673,1890.0,9.0
W01002014,0.8048258633865835,1123.0,5.0
W01002016,0.5521044866960909,972.0,5.0
W01002017,0.5374430533555856,958.0,5.0
W01002018,0.4516401554453482,909.0,4.0
W01002019,-1.113081962699087,336.0,1.0
W01002020,0.1318418731637957,723.0,3.0
W01002021,-0.3705396618186367,542.0,2.0
W01002022,0.1975353687517492,753.0,3.0
W01002023,0.5857881191325996,992.0,5.0
W01002024,0.8857641936456594,1171.0,6.0
W01002025,1.0244060215254036,1274.0,6.0
W01002026,2.153532240112675,1754.0,9.0
W01002027,1.91672314337458,1660.0,8.0
W01002028,1.431234661291818,1494.0,7.0
W01002029,1.573522632001075,1550.0,8.0
W01002030,2.3916561534339036,1808.0,9.0
W01002031,2.3409710063865736,1797.0,9.0
W01002032,2.4954471777973635,1825.0,9.0
W01002033,2.2115025881174146,1771.0,9.0
W01002034,2.0884364524482284,1737.0,9.0
W01002035,1.9623644527737703,1685.0,8.0
W01002036,1.039169318470773,1286.0,6.0
W01002037,1.178750629124297,1389.0,7.0
W01002038,-1.603926312552107,231.0,1.0
W01002039,,,
W01002040,,,
